name,address,lat,long,phone,avg_rating,num_of_reviews,info
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,No-contact delivery
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Delivery
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Takeout
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Dine-in
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Great coffee
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Great dessert
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Great tea selection
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Good for working on laptop
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Coffee
Starbucks Aeon Tân Phú,"Celadon, Lô G23B - Aeon Mall, 30 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.8016935,106.6172441,+84 28 3535 0185,4.7,521,Quick bite
